Date,Open,High,Low,Close,Volume,MA_7,MA_14,MA_30,RSI_14,MACD,Signal,Hist,BB_upper,BB_lower,Daily_Return,Close_lag1,Close_lag2,Close_lag5,Vol_MA_7,Target
2025-05-27,197.6983910952664,200.1309909415137,196.83102019804124,199.60260009765625,56288500,203.07203892299108,204.0094942365374,203.43206227620442,52.344813140035484,-1.1735723648539818,-0.3767513631659104,-0.7968210016880714,217.56567064994817,191.4876206708526,2.5298413459567737,194.6775665283203,200.7491149902344,208.14659118652344,54864371.428571425,199.8119659423828
2025-05-28,199.98144837254893,202.11495545301855,199.29353925378825,199.8119659423828,45339700,201.52816554478235,204.3247517177037,203.37108917236327,55.569011459552705,-1.336366922403755,-0.5686744750134793,-0.7676924473902758,216.90753174651314,191.097608939522,0.1048913414074315,199.60260009765625,194.6775665283203,206.232421875,53521771.428571425,199.34336853027344
2025-05-29,202.96236033905296,203.19165828241367,197.90773491315443,199.34336853027344,51396800,200.27056230817522,204.51834978376115,203.3071075439453,53.48731740012887,-1.4860642533884914,-0.7521524306884817,-0.7339118227000097,215.9388157181549,190.8428767867279,-0.23451919403290056,199.8119659423828,199.60260009765625,201.47689819335935,54272671.428571425,200.24066162109372
2025-05-30,198.7651407343476,201.3472946799051,196.18300200128655,200.24066162109372,70819900,199.41459655761716,204.7020765032087,203.53423105875652,53.32131457619107,-1.5148343458793079,-0.904688813726647,-0.6101455321526609,214.65414338941898,190.91218504075678,0.4501243745582695,199.34336853027344,199.8119659423828,200.7491149902344,58318857.14285714,201.08807373046875
2025-06-02,199.6723835925692,201.51677709467236,199.51286535414476,201.08807373046875,35423300,199.35905020577567,204.0547616141183,203.6996597290039,33.272063793926975,-1.4525121207766176,-1.0142534751366412,-0.4382586456399764,214.48114264081482,190.74810388018125,0.4231968185255841,200.24066162109372,199.34336853027344,194.6775665283203,54920500.0,202.6533203125
2025-06-03,200.73914706631285,203.1518034040851,200.3503308633764,202.6533203125,46381600,199.6310795375279,203.36685616629464,204.0440444946289,31.842190964882107,-1.2622683467503464,-1.0638564494593823,-0.1984118972909641,214.51463393835164,191.17725296350383,0.7783885702387527,201.08807373046875,200.24066162109372,199.60260009765625,54868957.14285714,202.2046813964844
2025-06-04,202.29440469878628,205.6143037964219,201.48686455307688,202.2046813964844,43604000,200.70638166155135,202.68963187081474,204.15509287516275,32.022759282340814,-1.1346209917765862,-1.0780093579228232,-0.056611633853763,214.4903820031303,191.65711708134236,-0.22138246505104542,202.6533203125,201.08807373046875,199.8119659423828,49893400.0,200.0213165283203
2025-06-05,202.8826044104843,204.12881205428332,199.54276184010465,200.0213165283203,55126100,200.76619829450334,201.9191186087472,204.03206583658854,30.51158169709784,-1.1958537830122111,-1.1015782429407008,-0.09427554007151029,214.24444204001557,192.36535257668365,-1.0797795842732882,202.2046813964844,202.6533203125,199.34336853027344,49727342.85714286,203.30133056640625
2025-06-06,202.3841235560851,205.07592905349443,201.4370087789868,203.30133056640625,46607700,201.26467895507812,201.39642224993025,203.89325154622395,38.10759445958763,-0.9685466872610675,-1.0749719318047743,0.10642524454370683,214.11849274890434,193.15813536388865,1.6398322413909039,200.0213165283203,202.2046813964844,200.24066162109372,49908485.71428572,200.8388214111328
2025-06-09,203.7699042317972,205.3750202901374,199.41316716451476,200.8388214111328,72862600,201.47831508091517,200.8744386945452,203.64215138753255,38.11995884222423,-0.975858990016178,-1.0551493434470551,0.07929035343087709,213.98875707410548,193.60490442491795,-1.2112607174841306,203.30133056640625,200.0213165283203,201.08807373046875,52975028.571428575,202.0551300048828
2025-06-10,199.99141796230995,203.73004106569937,199.9615101944825,202.0551300048828,54672600,201.7375248500279,200.57606070382255,203.4030527750651,43.051428913718965,-0.8734396358070171,-1.0188074019190476,0.1453677661120305,213.15553824643325,193.62858803530503,0.6056142857262303,200.8388214111328,203.30133056640625,202.6533203125,50668271.428571425,198.1769256591797
2025-06-11,202.88260699920767,203.8795731269679,197.80805305990708,198.1769256591797,60989900,201.32164655412947,200.34034837995256,202.9991678873698,44.34574496176852,-1.0926152504194135,-1.033568971619121,-0.05904627880029256,211.75924275552342,193.61417643392969,-1.9193793028711492,202.0551300048828,200.8388214111328,202.2046813964844,54320642.85714286,198.5956573486328
2025-06-12,198.476026276637,199.07419684911244,196.7612432530472,198.5956573486328,43904600,200.74198041643416,200.18652997698103,202.566428120931,46.27071626114521,-1.2184794832172656,-1.0705510739387498,-0.1479284092785158,210.2164178790131,193.84798489198297,0.21129184846335747,198.1769256591797,202.0551300048828,200.0213165283203,53966785.71428572,195.85400390625
2025-06-13,199.1240517744725,199.76210952406475,195.1062792678608,195.85400390625,51447300,199.8347407749721,200.27056121826172,202.01508483886718,52.302913178151016,-1.5219126526567095,-1.1608233896823417,-0.36108926297436783,208.79764337428355,193.77130956761096,-1.3805203391582088,198.5956573486328,198.1769256591797,203.30133056640625,55087257.14285714,197.81802368164065
2025-06-16,196.701426450214,198.08720880439395,195.9636660151664,197.81802368164065,43020700,199.5199846540179,200.14309147426061,201.7937225341797,46.04856300324625,-1.585627516686003,-1.245784215083074,-0.33984330160292897,206.88207831730793,194.40676903376627,1.0027978679112204,195.85400390625,198.5956573486328,200.8388214111328,53357914.28571428,195.0464630126953
2025-06-17,196.60172782081943,197.7881200100286,194.6177748569289,195.0464630126953,38856200,198.34071786063058,199.80269840785436,201.69437408447266,40.523410494426564,-1.838569899226684,-1.3643413519117962,-0.4742285473148877,205.6330176780019,194.3458168556895,-1.4010657964138584,197.81802368164065,195.85400390625,202.0551300048828,52250557.14285714,195.9835968017578
2025-06-18,195.34553910938877,196.97059871241268,194.4781834746436,195.9835968017578,45394700,197.64711434500558,199.56271471296037,201.63887532552084,43.441043685069076,-1.9410346556598483,-1.4796800126614067,-0.46135464299844164,204.56789965796648,194.3860523684007,0.4804669485349855,195.0464630126953,197.81802368164065,198.1769256591797,48326571.428571425,200.3902130126953
2025-06-20,197.63859168364692,201.0880863339216,196.26277341287405,200.3902130126953,96813500,197.40926906040735,199.57339695521765,201.80527038574218,50.256772199752625,-1.6476683180251541,-1.5132776737341562,-0.1343906442909979,204.44644636718434,194.39883714111645,2.2484617502937843,195.9835968017578,195.0464630126953,198.5956573486328,54346700.0,200.888671875
2025-06-23,201.01828233775663,201.686247808318,198.3563846401482,200.888671875,55814300,197.79666137695312,199.5591539655413,201.94712626139324,49.65348487934019,-1.3592829497454773,-1.4824787289364205,0.12319577919094327,204.46156282489477,194.3976763718826,0.24874411519943962,200.3902130126953,195.9835968017578,195.85400390625,53607328.571428575,199.6923065185547
2025-06-24,201.9753521214132,202.82277936444737,199.5926038267289,199.6923065185547,54064000,197.95332554408483,199.34765298025948,202.01458689371745,44.78760454848005,-1.213286146054827,-1.4286402123601019,0.21535406630527487,204.18770183578428,195.1730113600165,-0.595536495551996,200.888671875,200.3902130126953,197.81802368164065,55058671.428571425,200.948486328125
2025-06-25,200.8388194477268,203.052085424857,200.0113357524488,200.948486328125,39525700,198.68110874720983,199.25792476109095,201.70785369873047,47.849799935227026,-0.9848664871741448,-1.3398854673229106,0.35501898014876576,204.29015894947318,195.2051428693745,0.629057689537782,199.6923065185547,200.888671875,195.0464630126953,53355585.71428572,200.3902130126953
2025-06-26,200.81890119127092,202.0252370277816,198.85489170599743,200.3902130126953,50799100,199.04856436593192,199.2842745099749,201.31139424641927,50.668629188474,-0.839216289713022,-1.239751631800933,0.400535342087911,204.32814674206696,195.22497978381193,-0.2778191195320079,200.948486328125,199.6923065185547,195.9835968017578,54466785.71428572,200.469970703125
2025-06-27,201.27751091280396,202.6034778198992,199.39324535272064,200.469970703125,73188600,199.82335117885046,199.08203451974052,200.93753255208333,44.19464804842613,-0.7091767318990776,-1.1336366518205618,0.42445991992148424,204.38978583475466,195.2760009084094,0.039801190502575245,200.3902130126953,200.948486328125,200.3902130126953,59371414.28571428,204.5475311279297
2025-06-30,201.39711462840117,206.7607970676305,198.65545787730727,204.5475311279297,91912800,201.04677036830358,199.34694235665458,200.7288335164388,57.131908051103565,-0.2739366258564644,-0.9616966466277425,0.6877600207712781,205.06964586191452,195.02682783193313,2.034000608920694,200.469970703125,200.3902130126953,200.888671875,66016857.14285714,207.18951416015625
2025-07-01,206.04299395149744,209.55231908550664,205.5146031050056,207.18951416015625,78788900,202.01809910365515,199.71368408203125,200.61451466878256,59.36026188604462,0.2809417233386853,-0.713168972634457,0.9941106959731423,206.29733386498117,194.4092838718352,1.2916230362977066,204.5475311279297,200.469970703125,199.6923065185547,63441914.28571428,211.7954864501953
2025-07-02,208.2761972389462,212.69274987948137,207.5085290616707,211.7954864501953,67941800,203.57621547154017,200.68643842424666,200.73614451090495,74.18560764135405,1.0799018465762913,-0.35455480879230733,1.4344566553685987,208.61431259388044,193.0065217567055,2.223072103194701,207.18951416015625,204.5475311279297,200.948486328125,65174414.28571428,212.9021148681641
2025-07-03,211.5063531929921,213.9987684566969,211.16738836812712,212.9021148681641,34955800,205.4633309500558,201.7083282470703,200.95846761067708,74.80129086869113,1.7818392317818734,0.07272399932252882,1.7091152324593446,210.8356956265649,191.854882071189,0.5224985841371987,211.7954864501953,207.18951416015625,200.3902130126953,62444671.428571425,209.31304931640625
2025-07-07,212.0347627655988,215.57399579559092,208.16654427869605,209.31304931640625,50229000,206.65826851981026,202.66968863351005,201.21967264811198,72.6662815510428,2.0251770909134734,0.4632146176407178,1.5619624732727555,211.9170656135076,191.7026853630549,-1.6857820101882526,212.9021148681641,211.7954864501953,200.469970703125,63973714.28571428,209.3728485107422
2025-07-08,209.46258702266437,210.78853856973336,207.81758380403343,209.3728485107422,42848900,207.9415021623884,203.49503326416016,201.50713043212892,70.7930130630261,2.197517775639824,0.8100752492405391,1.3874425263992847,212.75961297954822,191.46728979144788,0.028569262418765007,209.31304931640625,212.9021148681641,204.5475311279297,62837971.428571425,210.4994354248047
2025-07-09,208.8943192909964,210.6888614301138,206.59132988433592,210.4994354248047,48749400,209.37428283691406,204.59881700788225,202.0345260620117,79.55766500733152,2.3973697721951908,1.1275341538314696,1.2698356183637212,213.85798864933167,191.33497552303163,0.5380768910944633,209.3728485107422,209.31304931640625,207.18951416015625,59346657.14285714,211.7655792236328
2025-07-10,209.87133445003573,212.8323250717279,209.39279496736208,211.7655792236328,44443600,210.40543256487166,205.7261014665876,202.43995869954426,79.81175974146502,2.6276314426542626,1.4275536115960283,1.2000778310582343,215.05976382161998,191.1042452726183,0.6014951043801897,210.4994354248047,209.3728485107422,211.7954864501953,52565342.85714286,210.51937866210935
2025-07-11,209.931172276849,211.48643705736623,209.2233196075129,210.51937866210935,39765800,210.8811274937221,206.4496132986886,202.7968724568685,71.72803727733515,2.6786793568507505,1.6777787606469727,1.0009005962037778,215.88285089046363,191.51540350406762,-0.5884811715351712,211.7655792236328,210.4994354248047,212.9021148681641,46990614.28571428,207.987060546875
2025-07-14,209.29308368901167,210.27012140888863,206.9103353456299,207.987060546875,38840100,210.33706665039062,206.9566410609654,203.08499552408855,64.00472524005517,2.486139618246966,1.8394509321669716,0.6466886860799945,216.2476994039322,192.08969531042328,-1.2028907416161472,210.51937866210935,211.7655792236328,209.31304931640625,42833228.571428575,208.4755859375
2025-07-15,208.5852528191871,211.24715053377864,208.28615994072268,208.4755859375,42296300,209.70470537458147,207.58401816231864,203.35949300130207,67.82683453919186,2.3459280067041277,1.9407463470744029,0.40518165962972486,216.3572832471345,193.242269670346,0.23488258805162143,207.987060546875,210.51937866210935,209.3728485107422,43881871.428571425,209.52239990234372
2025-07-16,209.6619745482938,211.75559423754484,208.00700716596052,209.52239990234372,47490500,209.73461260114397,208.19644056047713,203.64063720703126,67.55106018523716,2.2928479093096144,2.0111666595214452,0.2816812497881691,216.63520700337776,194.13478353617305,0.5021278439565346,208.4755859375,207.987060546875,210.4994354248047,43490657.14285714,209.38282775878903
2025-07-17,209.93116216460888,211.15742622671812,208.95412441878605,209.38282775878903,48068100,209.73603820800778,208.83877018519811,203.86495412190754,68.72920795414524,2.2139976573430715,2.0517328590857704,0.1622647982573011,216.36175453404283,195.8418724801173,-0.06661442577010623,209.52239990234372,208.4755859375,211.7655792236328,44236257.14285714,210.539306640625
2025-07-18,210.23024956462243,211.1474566075158,209.06380098140497,210.539306640625,48974600,209.7417340959821,209.55800846644811,204.1427749633789,70.07151364878983,2.219244377489048,2.085235162766426,0.13400921472262173,216.08316108395294,197.57603691409392,0.5523274731814354,209.38282775878903,209.52239990234372,210.51937866210935,44268428.571428575,211.8353576660156
2025-07-21,211.4565208835752,215.12534891613052,210.98794558852117,211.8353576660156,51377400,209.75170244489394,210.0785675048828,204.5365763346354,66.33885082919792,2.301453207235852,2.1284787716603115,0.17297443557554049,216.39047259529997,198.41323986807896,0.6155862513610666,210.539306640625,209.38282775878903,207.987060546875,45258971.428571425,213.74952697753903
2025-07-22,212.4933551608528,214.29786137817436,211.58611235366487,213.74952697753903,46404100,210.21315220424103,210.54713984898157,204.88484954833984,65.20328595829244,2.4923317145693886,2.201249360242127,0.2910823543272616,216.910902517309,199.1788954563238,0.9036118108957769,211.8353576660156,210.539306640625,208.4755859375,46207300.0,213.5002899169922
2025-07-23,214.3477172095632,214.4972560435483,211.76557859278188,213.5002899169922,46989300,211.00075639997206,210.66891152518136,205.30689849853516,54.950760919271296,2.593595603353265,2.2797186088643544,0.3138769944889104,216.99223855282443,200.47835776065213,-0.11660239162682995,213.74952697753903,211.8353576660156,209.52239990234372,47371471.428571425,213.11148071289065
2025-07-24,213.251055366678,215.03563331063384,212.8821827557749,213.11148071289065,46022600,211.66302708217071,210.6838662283761,205.67544352213542,50.634450754580705,2.6123606440578158,2.346247015903047,0.2661136281547689,216.95176287079522,201.73513288115788,-0.18211179209766115,213.5002899169922,213.74952697753903,209.38282775878903,47903800.0,213.23110961914065
2025-07-25,214.0486138925591,214.5869840936473,212.75255494873,213.23110961914065,40268800,212.1928427559989,210.96372767857142,206.1772496541341,65.03438116249569,2.6068351540080528,2.398364643524048,0.20847051048400456,216.50137999597916,203.4696054166185,0.05613442591165807,213.11148071289065,213.5002899169922,210.539306640625,46872128.571428575,213.40061950683597
2025-07-28,213.38067592321025,214.1981955143971,212.41361748607304,213.40061950683597,37858000,212.76681300571985,211.25142560686385,206.67074839274088,65.32632097228597,2.586320699522986,2.4359558547238356,0.15036484479915035,215.5401834936223,205.72386679934647,0.07949585217563726,213.23110961914065,213.11148071289065,211.8353576660156,45413542.85714286,210.6290435791016
2025-07-29,213.53020352524888,214.1582970701604,210.18041185237743,210.6290435791016,51411700,212.7796325683594,211.26068333217077,207.16324971516926,50.43830860558634,2.319680005055602,2.412700684790189,-0.09302067973458694,214.92443346265617,206.9477680754298,-1.2987665800312187,213.40061950683597,213.23110961914065,213.74952697753903,45761700.0,208.4157867431641
2025-07-30,211.2571312800854,211.74565019362484,207.08981987426867,208.4157867431641,45512500,212.29112243652347,211.0214124407087,207.51650848388672,39.35367043574243,1.9077822774060564,2.3117170033133627,-0.4039347259073063,214.77538860625623,207.2194401901305,-1.0507842595346095,210.6290435791016,213.40061950683597,213.5002899169922,44923857.14285714,206.9402618408203
2025-07-31,207.85746883247032,209.2033639475293,206.5315020865265,206.9402618408203,80698400,211.31837027413508,210.76576123918807,207.91296844482423,38.78826175779195,1.4456235837340046,2.138498319397491,-0.6928747356634863,214.9207337662319,206.5885725692173,-0.7079717546358943,208.4157867431641,210.6290435791016,213.11148071289065,49823042.85714286,201.76600646972656
2025-08-01,210.23023901853355,212.93202387361225,200.8886714237977,201.76600646972656,104434500,209.64204406738284,210.32140023367745,208.1057154337565,33.279800655023394,0.6542979840606051,1.841658252330114,-1.1873602682695088,215.8626163001699,204.5330791954356,-2.500361855671096,206.9402618408203,208.4157867431641,213.23110961914065,58029500.0,202.7330780029297
2025-08-04,203.8895472057539,207.24933356384108,201.06813110178,202.7330780029297,75109300,208.159415108817,209.91122109549386,208.18381093343098,34.9530408498626,0.1040024600813183,1.4941270938803548,-1.3901246337990365,216.441531579781,203.2961667844768,0.47930350118132736,201.76600646972656,206.9402618408203,213.40061950683597,62184742.85714286,202.3043670654297
2025-08-05,202.7829065525681,204.7170232958933,201.5466782764192,202.3043670654297,44155100,206.5984518868583,209.39564732142858,208.231000773112,30.45361047959298,-0.36252513303730893,1.1227966484968221,-1.485321781534131,216.90927650363545,202.12157371609112,-0.21146570738387327,202.7330780029297,201.76600646972656,210.6290435791016,62739928.571428575,212.60302734375
2025-08-06,205.0061502968161,214.72657006985975,204.96626313259569,212.60302734375,108483100,206.48451014927454,209.6256615774972,208.66135813395184,55.62520757444831,0.09763868524612462,0.9177650558466827,-0.820126370600558,217.13230349558407,202.108905916037,5.0906762062084,202.3043670654297,202.7330780029297,208.4157867431641,72829228.57142857,219.36245727539065
2025-08-07,218.2159523061407,220.1799768073744,215.92292715514495,219.36245727539065,90224800,207.73214067731584,210.2558866228376,209.27515716552733,62.8895849717436,0.9962669854538149,0.9334654417681091,0.06280154368570579,218.65083754839804,201.35005966839884,3.179366736256095,212.60302734375,202.3043670654297,206.9402618408203,78373957.14285715,228.6541748046875
2025-08-08,220.16001960779295,230.2991627392556,218.5848113878,228.6541748046875,113854000,210.6233389718192,211.4572307041713,210.21728922526043,69.91733380748764,2.430186659059558,1.232809685226399,1.197376973833159,222.9307399349137,198.88363689614098,4.235782934192733,219.36245727539065,212.60302734375,201.76600646972656,88137028.57142857,226.747802734375
2025-08-11,227.486400432218,229.12327986736796,224.3324083989562,226.747802734375,61806100,213.45298767089844,212.38567897251673,211.0932169596354,65.39578047663478,3.373858299049857,1.6610194079910907,1.7128388910587664,225.69773546862746,197.9927155811772,-0.8337359560309343,228.6541748046875,219.36245727539065,202.7330780029297,85438128.57142857,229.21310424804688
2025-08-12,227.57622481823225,230.36092560837628,226.63802588155735,229.21310424804688,55626200,217.3740016392299,213.50802285330636,211.915402730306,67.68273270431936,4.271415877921498,2.1830987019771726,2.0883171759443258,228.64530748541154,197.11889539544785,1.0872438382831362,226.747802734375,228.6541748046875,202.3043670654297,78465514.28571428,232.88612365722656
2025-08-13,230.6304284784954,234.552944884794,229.99163136972763,232.88612365722656,69878500,221.68157958984375,214.92049734933036,212.77195638020834,70.72204009802402,5.218957798534149,2.790270521288568,2.4286872772455808,232.06696872284707,196.0336065335006,1.6024473911425474,229.21310424804688,226.747802734375,212.60302734375,77718257.14285715,232.337158203125
2025-08-14,233.6147219132583,234.6727029329224,230.41083714463488,232.337158203125,51916300,225.97197832380022,216.28521510532923,213.45667877197266,69.84286512986489,5.858066528618195,3.4038297227544936,2.454236805863702,234.81611167435832,195.57989662642294,-0.23572269806403368,232.88612365722656,229.21310424804688,219.36245727539065,78827000.0,231.1494140625
2025-08-15,233.5548328767578,233.834298979768,228.9036945156081,231.1494140625,56038700,228.62146214076452,217.55298614501953,214.0649220784505,68.05147966000949,6.197285328393491,3.9625208438822934,2.2347644845111976,236.95041945024226,195.50659959272647,-0.5112157477567991,232.337158203125,232.88612365722656,228.6541748046875,71334942.85714285,230.4507598876953
2025-08-18,231.25921652669464,232.67651332576617,229.672244959047,230.4507598876953,37476200,230.20550537109375,218.9688230242048,214.76951243082684,71.04721834449984,6.336697612524858,4.437356197610806,1.8993414149140522,238.70621410723564,195.6123451579011,-0.30225219373292145,231.1494140625,232.337158203125,226.747802734375,63799428.571428575,230.1213836669922
2025-08-19,230.8400151681398,232.42698672077373,228.9136940815642,230.1213836669922,39402600,230.41510663713728,220.51922280447823,215.46113026936848,74.0080646957916,6.347435656702459,4.819372089429137,1.5280635672733212,240.21237468992294,195.74337024415908,-0.1429269406026834,230.4507598876953,231.1494140625,229.21310424804688,53163514.28571428,225.5800323486328
2025-08-20,229.54248102593337,230.0315543310328,225.3404986724704,225.5800323486328,42263900,230.24828229631697,221.8506349836077,215.96381683349608,69.30756917101,5.921240165557066,5.039745704654723,0.881494460902343,240.9600456480963,196.2036735291498,-1.9734590701623533,230.1213836669922,230.4507598876953,232.88612365722656,50371771.428571425,224.4721527099609
2025-08-21,225.83955683035407,226.08908123987143,223.3542882288465,224.4721527099609,30621200,229.57100350516183,223.47250257219588,216.38736928304036,75.68321384066796,5.431469935898889,5.118090550903556,0.3133793849953328,241.52016254823587,196.77962382871726,-0.4911248691372161,225.5800323486328,230.1213836669922,232.337158203125,46799628.571428575,227.3267059326172
2025-08-22,225.7397343895232,228.65417758009715,224.98118568943212,227.3267059326172,42477800,228.77680097307478,225.22919028145927,216.94761352539064,76.67899947958529,5.213563375599136,5.137185115842673,0.0763782597564635,242.32772818854662,197.38161781975415,1.2716736522523808,224.4721527099609,225.5800323486328,231.1494140625,42885242.85714286,226.72784423828125
2025-08-25,226.04912998143797,228.8637723966904,225.7996055926997,226.72784423828125,30983100,227.97547040666853,226.97372436523438,217.57230631510416,76.39697488537406,4.935652592048626,5.096878611083864,-0.16122601903523748,242.97865010795002,198.0634183734953,-0.2634365777127168,227.3267059326172,224.4721527099609,230.4507598876953,39894785.71428572,228.87376403808597
2025-08-26,226.438403395408,229.0534295301293,224.2625578823749,228.87376403808597,54575100,227.65037754603796,228.13591984340124,218.2522455851237,71.34754822882368,4.832853955438793,5.04407367995485,-0.21121972451605675,243.68025491648348,199.1862856108603,0.94647386915101,226.72784423828125,227.3267059326172,230.1213836669922,39685700.0,230.0515289306641
2025-08-27,228.17510050695543,230.46073738560716,227.82576024347395,230.0515289306641,31259500,227.59334455217635,228.89942496163505,218.9365498860677,66.43083217738153,4.79119120929272,4.993497185822424,-0.20230597652970417,244.19368515745515,200.83642958863862,0.5145914812595631,228.87376403808597,226.72784423828125,225.5800323486328,38797600.0,232.1175842285156
2025-08-28,230.3809040856524,232.9659733126178,228.90370861616245,232.1175842285156,38074700,227.8785160609654,229.14681134905135,219.69437510172526,56.84419061863001,4.868762515026333,4.968550251663206,-0.09978773663687335,244.54973521476873,202.99811177009454,0.8980837064874292,230.0515289306641,228.87376403808597,224.4721527099609,38607900.0,231.6983795166016
2025-08-29,232.0676707602769,232.9360260407387,230.92984008944924,231.6983795166016,39418400,228.75256565638952,229.50042397635323,220.3996775309245,60.39397277020762,4.840612449735858,4.942962691277737,-0.10235024154187933,243.5313106719781,207.00977361757268,-0.18060015285240594,232.1175842285156,230.0515289306641,227.3267059326172,38201400.0,229.28298950195312
2025-09-02,228.8138823959992,230.4108447009183,226.53822101083423,229.28298950195312,44075600,229.43982805524553,229.5054157802037,220.98126525878905,50.147035595455634,4.570713195707384,4.868512792163666,-0.29779959645628207,241.51416797164694,211.68190746780618,-1.0424716908628229,231.6983795166016,232.1175842285156,226.72784423828125,40123457.14285714,238.01634216308597
2025-09-03,236.75874463665696,238.395624134605,233.9141603097862,238.01634216308597,66427800,230.9669189453125,229.87185995919364,221.7901590983073,58.898881995468734,5.0038434716933295,4.8955789280695985,0.10826454362373106,238.97916638879315,217.7881065604256,3.808984120498149,229.28298950195312,231.6983795166016,228.87376403808597,43544885.71428572,239.32383728027344
2025-09-04,237.996365667052,239.4436041167336,236.2896273284533,239.32383728027344,47549400,232.76634652273995,230.37090846470423,222.65094401041668,61.80836407843858,5.390468301581109,4.994556802771901,0.39591149880920806,238.52422414847425,220.91512979439685,0.5493299768011717,238.01634216308597,229.28298950195312,230.0515289306641,45911500.0,239.2340087890625
2025-09-05,239.5434165987409,240.8609127003189,238.0362947520209,239.2340087890625,54870400,234.24638148716517,230.94837951660156,223.52169494628907,64.19062607467814,5.624783849327287,5.120602212082979,0.504181637244308,239.0701215543813,222.35638753985697,-0.03753428502223377,239.32383728027344,238.01634216308597,232.1175842285156,45953685.71428572,237.42745971679688
2025-09-08,238.84475646782596,239.69313028194867,235.89038089866293,237.42745971679688,48999500,235.30008588518416,231.44671521868025,224.32823994954427,61.78752168790556,5.600152129126286,5.2165121954916405,0.38363993363464566,239.96242734616237,222.34141023928686,-0.7551389041256629,239.2340087890625,239.32383728027344,231.6983795166016,48487971.428571425,233.9041748046875
2025-09-09,236.54912730927947,238.3257397896772,232.9160527142261,233.9041748046875,66313900,235.55531311035156,231.7169145856585,225.01169179280598,55.7686499336129,5.235974610291976,5.2204046784517075,0.015569931840268225,240.14670849602535,222.87276629645513,-1.4839416284502027,237.42745971679688,239.2340087890625,229.28298950195312,52522142.85714286,226.35855102539065
